timestamp,usia,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,app_helpful_score,respondent_id,timestamp_parsed,survey_date,gig_type,domisili_code,src_gojek,src_grab,src_shopeefood,src_maxim,src_marketplace,src_sosmed,src_wa_langsung,src_freelance_web,ramai_awal_bulan,ramai_akhir_bulan,ramai_weekend,ramai_ramadan,ramai_natal,ramai_harbolnas,ramai_promo_app,ramai_cuaca_bagus,fluk_jumlah_pesanan,fluk_jam_kerja,fluk_cuaca,fluk_weekend,fluk_ramadan,fluk_gajian,fluk_promo_app,fluk_rating,fluk_kondisi_fisik,fitur_perkiraan,fitur_pengingat_turun,fitur_saran_pengeluaran,fitur_saran_nabung,fitur_ringkasan,fitur_tips_uang,total_jam_seminggu,experience_months_log,avg_weekly_income,monthly_income,income_std_4w,income_cv_4w,income_range_4w,pref_payday,pref_awal_bulan,pref_weekend,pref_ramadan_lebaran,pref_natal_tahun_baru,pref_harbolnas,pref_promo_aplikasi,income_w1_period_end,income_w1_period_start,income_w1_month,income_w1_year,income_w1_week_of_month,income_w1_iso_week,income_w2_period_end,income_w2_period_start,income_w2_month,income_w2_year,income_w2_week_of_month,income_w2_iso_week,income_w3_period_end,income_w3_period_start,income_w3_month,income_w3_year,income_w3_week_of_month,income_w3_iso_week,income_w4_period_end,income_w4_period_start,income_w4_month,income_w4_year,income_w4_week_of_month,income_w4_iso_week
5/18/2026 17:10:39,33,2,12,6,8,1025000,1275000,1110000,1175000,3,2,R0095,2026-05-18 17:10:39,2026-05-18,tutor,jabodetabek,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,48,2.5649493574615367,1146250.0,4585000,105544.2245380264,0.0920778403821386,250000,0,0,1,1,0,0,0,2026-05-17 17:10:39,2026-05-11 17:10:39,5,2026,3,20,2026-05-10 17:10:39,2026-05-04 17:10:39,5,2026,2,19,2026-05-03 17:10:39,2026-04-27 17:10:39,5,2026,1,18,2026-04-26 17:10:39,2026-04-20 17:10:39,4,2026,4,17
5/18/2026 17:33:53,31,2,8,6,10,700000,645000,480000,575000,0,4,R0096,2026-05-18 17:33:53,2026-05-18,ojek_online,jabodetabek,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,60,2.19722457733622,600000.0,2400000,94956.13022162743,0.1582602170360457,220000,0,0,0,0,0,0,0,2026-05-17 17:33:53,2026-05-11 17:33:53,5,2026,3,20,2026-05-10 17:33:53,2026-05-04 17:33:53,5,2026,2,19,2026-05-03 17:33:53,2026-04-27 17:33:53,5,2026,1,18,2026-04-26 17:33:53,2026-04-20 17:33:53,4,2026,4,17
5/18/2026 20:22:54,40,2,8,4,5,0,0,550000,515000,3,4,R0097,2026-05-18 20:22:54,2026-05-18,pekerja_harian,sumatera,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,20,2.19722457733622,532500.0,1065000,24748.73734152916,0.04647650204982,550000,0,0,1,0,0,0,0,2026-05-17 20:22:54,2026-05-11 20:22:54,5,2026,3,20,2026-05-10 20:22:54,2026-05-04 20:22:54,5,2026,2,19,2026-05-03 20:22:54,2026-04-27 20:22:54,5,2026,1,18,2026-04-26 20:22:54,2026-04-20 20:22:54,4,2026,4,17
5/18/2026 23:12:35,22,1,6,4,3,205000,225000,210000,155000,3,4,R0098,2026-05-18 23:12:35,2026-05-18,freelance_desain,jabodetabek,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,12,1.9459101490553128,198750.0,795000,30379.543555930308,0.1528530493380141,70000,1,1,0,0,1,0,0,2026-05-17 23:12:35,2026-05-11 23:12:35,5,2026,3,20,2026-05-10 23:12:35,2026-05-04 23:12:35,5,2026,2,19,2026-05-03 23:12:35,2026-04-27 23:12:35,5,2026,1,18,2026-04-26 23:12:35,2026-04-20 23:12:35,4,2026,4,17
5/18/2026 23:18:56,34,1,30,5,7,340000,495000,495000,355000,3,5,R0099,2026-05-18 23:18:56,2026-05-18,kurir,jateng_yogya,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,35,3.4339872044851463,421250.0,1685000,85379.05676062095,0.2026802534376758,155000,0,0,1,0,0,1,0,2026-05-17 23:18:56,2026-05-11 23:18:56,5,2026,3,20,2026-05-10 23:18:56,2026-05-04 23:18:56,5,2026,2,19,2026-05-03 23:18:56,2026-04-27 23:18:56,5,2026,1,18,2026-04-26 23:18:56,2026-04-20 23:18:56,4,2026,4,17
05/19/2026 08:27:38,22,0,10,2,4,175000,175000,175000,125000,4,4,R0100,2026-05-19 08:27:38,2026-05-19,tutor,jateng_yogya,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,2.3978952727983707,162500.0,650000,25000.0,0.1538461538461538,50000,1,1,0,0,0,0,0,2026-05-18 08:27:38,2026-05-12 08:27:38,5,2026,3,21,2026-05-11 08:27:38,2026-05-05 08:27:38,5,2026,2,20,2026-05-04 08:27:38,2026-04-28 08:27:38,5,2026,1,19,2026-04-27 08:27:38,2026-04-21 08:27:38,4,2026,4,18
05/19/2026 16:04:24,21,2,8,5,9,1335000,1490000,1110000,1240000,1,5,R0101,2026-05-19 16:04:24,2026-05-19,freelance_desain,bandung,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,45,2.19722457733622,1293750.0,5175000,160071.59856347615,0.1237268394693535,380000,1,1,0,0,0,0,0,2026-05-18 16:04:24,2026-05-12 16:04:24,5,2026,3,21,2026-05-11 16:04:24,2026-05-05 16:04:24,5,2026,2,20,2026-05-04 16:04:24,2026-04-28 16:04:24,5,2026,1,19,2026-04-27 16:04:24,2026-04-21 16:04:24,4,2026,4,18
05/19/2026 09:24:38,37,1,48,4,3,470000,390000,320000,350000,2,3,R0102,2026-05-19 09:24:38,2026-05-19,freelance_desain,jatim,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,12,3.8918202981106265,382500.0,1530000,65000.0,0.1699346405228758,150000,1,0,0,0,0,0,0,2026-05-18 09:24:38,2026-05-12 09:24:38,5,2026,3,21,2026-05-11 09:24:38,2026-05-05 09:24:38,5,2026,2,20,2026-05-04 09:24:38,2026-04-28 09:24:38,5,2026,1,19,2026-04-27 09:24:38,2026-04-21 09:24:38,4,2026,4,18
05/19/2026 08:29:33,20,1,12,5,4,335000,0,395000,0,1,4,R0103,2026-05-19 08:29:33,2026-05-19,tutor,sumatera,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,20,2.5649493574615367,365000.0,730000,42426.40687119285,0.116236731153953,395000,0,0,1,0,0,0,0,2026-05-18 08:29:33,2026-05-12 08:29:33,5,2026,3,21,2026-05-11 08:29:33,2026-05-05 08:29:33,5,2026,2,20,2026-05-04 08:29:33,2026-04-28 08:29:33,5,2026,1,19,2026-04-27 08:29:33,2026-04-21 08:29:33,4,2026,4,18
05/19/2026 22:16:35,26,2,24,4,9,0,865000,1000000,810000,4,3,R0104,2026-05-19 22:16:35,2026-05-19,freelance_it,jateng_yogya,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,36,3.218875824868201,891666.6666666666,2675000,97766.72917374976,0.1096449299144857,1000000,1,1,1,0,1,0,0,2026-05-18 22:16:35,2026-05-12 22:16:35,5,2026,3,21,2026-05-11 22:16:35,2026-05-05 22:16:35,5,2026,2,20,2026-05-04 22:16:35,2026-04-28 22:16:35,5,2026,1,19,2026-04-27 22:16:35,2026-04-21 22:16:35,4,2026,4,18
05/19/2026 23:55:00,27,1,10,4,4,505000,415000,475000,0,1,4,R0105,2026-05-19 23:55:00,2026-05-19,pekerja_harian,bandung,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,16,2.3978952727983707,465000.0,1395000,45825.7569495584,0.0985500149452868,505000,0,0,1,0,0,0,1,2026-05-18 23:55:00,2026-05-12 23:55:00,5,2026,3,21,2026-05-11 23:55:00,2026-05-05 23:55:00,5,2026,2,20,2026-05-04 23:55:00,2026-04-28 23:55:00,5,2026,1,19,2026-04-27 23:55:00,2026-04-21 23:55:00,4,2026,4,18
5/19/2026 07:41:26,21,2,3,7,9,950000,980000,685000,720000,2,4,R0106,2026-05-19 07:41:26,2026-05-19,jualan_online,jabodetabek,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,63,1.3862943611198906,833750.0,3335000,152718.42281357764,0.1831705221152355,295000,1,0,0,0,0,0,1,2026-05-18 07:41:26,2026-05-12 07:41:26,5,2026,3,21,2026-05-11 07:41:26,2026-05-05 07:41:26,5,2026,2,20,2026-05-04 07:41:26,2026-04-28 07:41:26,5,2026,1,19,2026-04-27 07:41:26,2026-04-21 07:41:26,4,2026,4,18
5/19/2026 07:44:21,19,2,3,6,5,95000,105000,85000,85000,1,5,R0107,2026-05-19 07:44:21,2026-05-19,content_creator,jabodetabek,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,30,1.3862943611198906,92500.0,370000,9574.27107756338,0.1035056332709554,20000,0,0,0,1,0,1,0,2026-05-18 07:44:21,2026-05-12 07:44:21,5,2026,3,21,2026-05-11 07:44:21,2026-05-05 07:44:21,5,2026,2,20,2026-05-04 07:44:21,2026-04-28 07:44:21,5,2026,1,19,2026-04-27 07:44:21,2026-04-21 07:44:21,4,2026,4,18
5/19/2026 08:17:19,37,0,12,4,1,0,115000,85000,105000,0,4,R0108,2026-05-19 08:17:19,2026-05-19,tutor,jateng_yogya,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,4,2.5649493574615367,101666.66666666669,305000,15275.252316519463,0.150248383441175,115000,1,1,0,0,0,0,0,2026-05-18 08:17:19,2026-05-12 08:17:19,5,2026,3,21,2026-05-11 08:17:19,2026-05-05 08:17:19,5,2026,2,20,2026-05-04 08:17:19,2026-04-28 08:17:19,5,2026,1,19,2026-04-27 08:17:19,2026-04-21 08:17:19,4,2026,4,18
5/19/2026 08:27:46,36,2,5,4,7,1400000,1335000,1365000,1375000,1,3,R0109,2026-05-19 08:27:46,2026-05-19,freelance_it,jabodetabek,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28,1.791759469228055,1368750.0,5475000,26887.10967483613,0.0196435504473688,65000,0,0,0,0,0,0,1,2026-05-18 08:27:46,2026-05-12 08:27:46,5,2026,3,21,2026-05-11 08:27:46,2026-05-05 08:27:46,5,2026,2,20,2026-05-04 08:27:46,2026-04-28 08:27:46,5,2026,1,19,2026-04-27 08:27:46,2026-04-21 08:27:46,4,2026,4,18
5/19/2026 08:47:50,25,1,8,4,6,630000,475000,620000,620000,3,5,R0110,2026-05-19 08:47:50,2026-05-19,freelance_desain,bandung,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,24,2.19722457733622,586250.0,2345000,74316.32839872182,0.1267655921513378,155000,1,0,0,1,0,1,0,2026-05-18 08:47:50,2026-05-12 08:47:50,5,2026,3,21,2026-05-11 08:47:50,2026-05-05 08:47:50,5,2026,2,20,2026-05-04 08:47:50,2026-04-28 08:47:50,5,2026,1,19,2026-04-27 08:47:50,2026-04-21 08:47:50,4,2026,4,18
5/19/2026 09:07:27,30,2,18,6,7,1215000,995000,970000,985000,4,4,R0111,2026-05-19 09:07:27,2026-05-19,freelance_it,jabar_lainnya,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,42,2.9444389791664403,1041250.0,4165000,116288.0762015894,0.1116812256437833,245000,1,1,0,0,0,0,0,2026-05-18 09:07:27,2026-05-12 09:07:27,5,2026,3,21,2026-05-11 09:07:27,2026-05-05 09:07:27,5,2026,2,20,2026-05-04 09:07:27,2026-04-28 09:07:27,5,2026,1,19,2026-04-27 09:07:27,2026-04-21 09:07:27,4,2026,4,18
5/19/2026 09:17:29,29,1,8,5,5,530000,400000,635000,585000,3,5,R0112,2026-05-19 09:17:29,2026-05-19,ojek_online,bandung,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,25,2.19722457733622,537500.0,2150000,101201.11988840176,0.1882811532807474,235000,1,0,0,0,0,0,0,2026-05-18 09:17:29,2026-05-12 09:17:29,5,2026,3,21,2026-05-11 09:17:29,2026-05-05 09:17:29,5,2026,2,20,2026-05-04 09:17:29,2026-04-28 09:17:29,5,2026,1,19,2026-04-27 09:17:29,2026-04-21 09:17:29,4,2026,4,18
5/19/2026 10:27:21,20,0,5,1,4,315000,320000,270000,0,3,4,R0113,2026-05-19 10:27:21,2026-05-19,tutor,jatim,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1.791759469228055,301666.6666666667,905000,27537.85273643051,0.0912856996787751,320000,1,1,0,0,0,1,0,2026-05-18 10:27:21,2026-05-12 10:27:21,5,2026,3,21,2026-05-11 10:27:21,2026-05-05 10:27:21,5,2026,2,20,2026-05-04 10:27:21,2026-04-28 10:27:21,5,2026,1,19,2026-04-27 10:27:21,2026-04-21 10:27:21,4,2026,4,18
5/19/2026 10:43:29,28,1,36,3,6,0,700000,510000,730000,1,1,R0114,2026-05-19 10:43:29,2026-05-19,tutor,bandung,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,18,3.610917912644224,646666.6666666666,1940000,119303.53445448852,0.1844900017337451,730000,1,1,1,0,0,1,0,2026-05-18 10:43:29,2026-05-12 10:43:29,5,2026,3,21,2026-05-11 10:43:29,2026-05-05 10:43:29,5,2026,2,20,2026-05-04 10:43:29,2026-04-28 10:43:29,5,2026,1,19,2026-04-27 10:43:29,2026-04-21 10:43:29,4,2026,4,18
5/19/2026 11:19:46,30,1,18,3,3,280000,395000,315000,260000,3,5,R0115,2026-05-19 11:19:46,2026-05-19,tutor,jabodetabek,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,9,2.9444389791664403,312500.0,1250000,59511.903571190414,0.1904380914278093,135000,1,0,1,0,0,0,1,2026-05-18 11:19:46,2026-05-12 11:19:46,5,2026,3,21,2026-05-11 11:19:46,2026-05-05 11:19:46,5,2026,2,20,2026-05-04 11:19:46,2026-04-28 11:19:46,5,2026,1,19,2026-04-27 11:19:46,2026-04-21 11:19:46,4,2026,4,18
5/19/2026 12:22:06,24,2,14,6,8,1530000,1395000,1415000,1100000,0,5,R0116,2026-05-19 12:22:06,2026-05-19,freelance_desain,jatim,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,48,2.70805020110221,1360000.0,5440000,183257.5600987128,0.1347482059549359,430000,0,0,1,0,0,0,0,2026-05-18 12:22:06,2026-05-12 12:22:06,5,2026,3,21,2026-05-11 12:22:06,2026-05-05 12:22:06,5,2026,2,20,2026-05-04 12:22:06,2026-04-28 12:22:06,5,2026,1,19,2026-04-27 12:22:06,2026-04-21 12:22:06,4,2026,4,18
5/19/2026 12:28:44,19,0,5,3,1,165000,160000,0,215000,1,4,R0117,2026-05-19 12:28:44,2026-05-19,tutor,jabar_lainnya,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1.791759469228055,180000.0,540000,30413.8126514911,0.1689656258416172,215000,0,0,1,0,0,0,0,2026-05-18 12:28:44,2026-05-12 12:28:44,5,2026,3,21,2026-05-11 12:28:44,2026-05-05 12:28:44,5,2026,2,20,2026-05-04 12:28:44,2026-04-28 12:28:44,5,2026,1,19,2026-04-27 12:28:44,2026-04-21 12:28:44,4,2026,4,18
5/19/2026 12:42:49,36,2,18,6,6,380000,385000,235000,280000,3,3,R0118,2026-05-19 12:42:49,2026-05-19,jualan_online,jabodetabek,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,36,2.9444389791664403,320000.0,1280000,74498.3221287567,0.2328072566523646,150000,1,0,0,0,0,0,0,2026-05-18 12:42:49,2026-05-12 12:42:49,5,2026,3,21,2026-05-11 12:42:49,2026-05-05 12:42:49,5,2026,2,20,2026-05-04 12:42:49,2026-04-28 12:42:49,5,2026,1,19,2026-04-27 12:42:49,2026-04-21 12:42:49,4,2026,4,18
5/19/2026 12:44:22,20,0,10,3,3,390000,395000,365000,380000,1,5,R0119,2026-05-19 12:44:22,2026-05-19,tutor,jatim,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,9,2.3978952727983707,382500.0,1530000,13228.756555322952,0.0345849844583606,30000,1,1,0,0,0,0,1,2026-05-18 12:44:22,2026-05-12 12:44:22,5,2026,3,21,2026-05-11 12:44:22,2026-05-05 12:44:22,5,2026,2,20,2026-05-04 12:44:22,2026-04-28 12:44:22,5,2026,1,19,2026-04-27 12:44:22,2026-04-21 12:44:22,4,2026,4,18
5/19/2026 12:48:43,38,1,4,5,3,555000,660000,545000,825000,0,3,R0120,2026-05-19 12:48:43,2026-05-19,jualan_online,jatim,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,15,1.6094379124341005,646250.0,2585000,130024.03623945844,0.2011977349933592,280000,0,0,0,0,0,1,1,2026-05-18 12:48:43,2026-05-12 12:48:43,5,2026,3,21,2026-05-11 12:48:43,2026-05-05 12:48:43,5,2026,2,20,2026-05-04 12:48:43,2026-04-28 12:48:43,5,2026,1,19,2026-04-27 12:48:43,2026-04-21 12:48:43,4,2026,4,18
5/19/2026 12:50:20,25,1,12,3,5,225000,0,0,210000,3,5,R0121,2026-05-19 12:50:20,2026-05-19,jualan_online,bandung,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,15,2.5649493574615367,217500.0,435000,10606.601717798212,0.048765984909417,225000,0,0,1,0,0,0,1,2026-05-18 12:50:20,2026-05-12 12:50:20,5,2026,3,21,2026-05-11 12:50:20,2026-05-05 12:50:20,5,2026,2,20,2026-05-04 12:50:20,2026-04-28 12:50:20,5,2026,1,19,2026-04-27 12:50:20,2026-04-21 12:50:20,4,2026,4,18
5/19/2026 13:53:54,20,0,30,2,1,140000,185000,150000,165000,0,5,R0122,2026-05-19 13:53:54,2026-05-19,freelance_desain,bandung,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2,3.4339872044851463,160000.0,640000,19578.900207451217,0.1223681262965701,45000,1,1,0,0,0,0,0,2026-05-18 13:53:54,2026-05-12 13:53:54,5,2026,3,21,2026-05-11 13:53:54,2026-05-05 13:53:54,5,2026,2,20,2026-05-04 13:53:54,2026-04-28 13:53:54,5,2026,1,19,2026-04-27 13:53:54,2026-04-21 13:53:54,4,2026,4,18
5/19/2026 13:54:28,38,0,30,4,6,225000,145000,140000,200000,2,5,R0123,2026-05-19 13:54:28,2026-05-19,ojek_online,sumatera,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,24,3.4339872044851463,177500.0,710000,41733.280085163045,0.235117070902327,85000,1,0,0,0,0,0,1,2026-05-18 13:54:28,2026-05-12 13:54:28,5,2026,3,21,2026-05-11 13:54:28,2026-05-05 13:54:28,5,2026,2,20,2026-05-04 13:54:28,2026-04-28 13:54:28,5,2026,1,19,2026-04-27 13:54:28,2026-04-21 13:54:28,4,2026,4,18
5/19/2026 14:02:07,28,0,14,2,4,210000,260000,210000,255000,2,5,R0124,2026-05-19 14:02:07,2026-05-19,freelance_it,bandung,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8,2.70805020110221,233750.0,935000,27500.0,0.1176470588235294,50000,1,1,0,0,0,0,0,2026-05-18 14:02:07,2026-05-12 14:02:07,5,2026,3,21,2026-05-11 14:02:07,2026-05-05 14:02:07,5,2026,2,20,2026-05-04 14:02:07,2026-04-28 14:02:07,5,2026,1,19,2026-04-27 14:02:07,2026-04-21 14:02:07,4,2026,4,18
5/19/2026 14:03:54,24,1,10,5,3,590000,500000,570000,615000,0,5,R0125,2026-05-19 14:03:54,2026-05-19,content_creator,sumatera,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,15,2.3978952727983707,568750.0,2275000,49392.13837579148,0.0868433202211718,115000,1,1,1,0,0,0,0,2026-05-18 14:03:54,2026-05-12 14:03:54,5,2026,3,21,2026-05-11 14:03:54,2026-05-05 14:03:54,5,2026,2,20,2026-05-04 14:03:54,2026-04-28 14:03:54,5,2026,1,19,2026-04-27 14:03:54,2026-04-21 14:03:54,4,2026,4,18
5/19/2026 14:37:50,38,1,30,5,3,135000,115000,135000,135000,3,1,R0126,2026-05-19 14:37:50,2026-05-19,tutor,sumatera,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,15,3.4339872044851463,130000.0,520000,10000.0,0.0769230769230769,20000,1,1,1,0,1,0,0,2026-05-18 14:37:50,2026-05-12 14:37:50,5,2026,3,21,2026-05-11 14:37:50,2026-05-05 14:37:50,5,2026,2,20,2026-05-04 14:37:50,2026-04-28 14:37:50,5,2026,1,19,2026-04-27 14:37:50,2026-04-21 14:37:50,4,2026,4,18
5/19/2026 14:58:38,36,1,18,4,6,415000,455000,465000,510000,2,3,R0127,2026-05-19 14:58:38,2026-05-19,freelance_it,kalimantan,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24,2.9444389791664403,461250.0,1845000,39024.56491322698,0.084606102792904,95000,0,0,1,1,0,0,0,2026-05-18 14:58:38,2026-05-12 14:58:38,5,2026,3,21,2026-05-11 14:58:38,2026-05-05 14:58:38,5,2026,2,20,2026-05-04 14:58:38,2026-04-28 14:58:38,5,2026,1,19,2026-04-27 14:58:38,2026-04-21 14:58:38,4,2026,4,18
5/19/2026 15:14:30,22,2,18,7,6,250000,325000,345000,290000,0,4,R0128,2026-05-19 15:14:30,2026-05-19,jualan_online,jabodetabek,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,42,2.9444389791664403,302500.0,1210000,41733.280085163045,0.1379612564798778,95000,0,0,1,0,0,1,1,2026-05-18 15:14:30,2026-05-12 15:14:30,5,2026,3,21,2026-05-11 15:14:30,2026-05-05 15:14:30,5,2026,2,20,2026-05-04 15:14:30,2026-04-28 15:14:30,5,2026,1,19,2026-04-27 15:14:30,2026-04-21 15:14:30,4,2026,4,18
5/19/2026 15:53:43,43,1,12,5,5,240000,250000,230000,200000,0,5,R0129,2026-05-19 15:53:43,2026-05-19,jualan_online,jateng_yogya,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,25,2.5649493574615367,230000.0,920000,21602.468994692867,0.093923778237795,50000,1,0,1,0,0,1,0,2026-05-18 15:53:43,2026-05-12 15:53:43,5,2026,3,21,2026-05-11 15:53:43,2026-05-05 15:53:43,5,2026,2,20,2026-05-04 15:53:43,2026-04-28 15:53:43,5,2026,1,19,2026-04-27 15:53:43,2026-04-21 15:53:43,4,2026,4,18
5/19/2026 16:10:59,18,1,18,5,4,235000,215000,240000,180000,4,4,R0130,2026-05-19 16:10:59,2026-05-19,pekerja_harian,bandung,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,20,2.9444389791664403,217500.0,870000,27233.55773061365,0.1252117596809823,60000,0,0,0,1,0,0,1,2026-05-18 16:10:59,2026-05-12 16:10:59,5,2026,3,21,2026-05-11 16:10:59,2026-05-05 16:10:59,5,2026,2,20,2026-05-04 16:10:59,2026-04-28 16:10:59,5,2026,1,19,2026-04-27 16:10:59,2026-04-21 16:10:59,4,2026,4,18
5/19/2026 16:34:57,21,0,36,3,1,315000,270000,205000,265000,0,5,R0131,2026-05-19 16:34:57,2026-05-19,tutor,jateng_yogya,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,3,3.610917912644224,263750.0,1055000,45161.74634946409,0.1712293700453614,110000,0,0,1,0,1,0,1,2026-05-18 16:34:57,2026-05-12 16:34:57,5,2026,3,21,2026-05-11 16:34:57,2026-05-05 16:34:57,5,2026,2,20,2026-05-04 16:34:57,2026-04-28 16:34:57,5,2026,1,19,2026-04-27 16:34:57,2026-04-21 16:34:57,4,2026,4,18
5/19/2026 16:53:32,18,1,24,3,3,625000,620000,955000,595000,2,5,R0132,2026-05-19 16:53:32,2026-05-19,pekerja_harian,jabodetabek,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,9,3.218875824868201,698750.0,2795000,171336.6569068044,0.2452045179346037,360000,0,0,1,0,1,1,0,2026-05-18 16:53:32,2026-05-12 16:53:32,5,2026,3,21,2026-05-11 16:53:32,2026-05-05 16:53:32,5,2026,2,20,2026-05-04 16:53:32,2026-04-28 16:53:32,5,2026,1,19,2026-04-27 16:53:32,2026-04-21 16:53:32,4,2026,4,18
5/19/2026 17:40:23,20,0,24,2,3,175000,280000,175000,205000,0,5,R0133,2026-05-19 17:40:23,2026-05-19,jualan_online,jabodetabek,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6,3.218875824868201,208750.0,835000,49560.56900399752,0.2374158994203474,105000,0,0,0,0,1,1,0,2026-05-18 17:40:23,2026-05-12 17:40:23,5,2026,3,21,2026-05-11 17:40:23,2026-05-05 17:40:23,5,2026,2,20,2026-05-04 17:40:23,2026-04-28 17:40:23,5,2026,1,19,2026-04-27 17:40:23,2026-04-21 17:40:23,4,2026,4,18
5/19/2026 17:47:12,40,0,6,2,1,260000,235000,265000,270000,4,5,R0134,2026-05-19 17:47:12,2026-05-19,jualan_online,sulawesi,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,1.9459101490553128,257500.0,1030000,15545.631755148024,0.0603713854568855,35000,0,0,0,0,0,1,0,2026-05-18 17:47:12,2026-05-12 17:47:12,5,2026,3,21,2026-05-11 17:47:12,2026-05-05 17:47:12,5,2026,2,20,2026-05-04 17:47:12,2026-04-28 17:47:12,5,2026,1,19,2026-04-27 17:47:12,2026-04-21 17:47:12,4,2026,4,18
