usia,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_utama,income_w1,income_w2,income_w3,income_w4,rolling_mean_4w,rolling_std_4w,rolling_cov_4w,income_trend_w4w1,income_growth_pct,is_payday_week,monthly_income,prev_monthly_income,total_jam_seminggu,income_per_jam_est,income_ratio_w4w1,income_w3_vs_w4,is_income_growing,experience_months_log,seasonal_enc,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,region_bali,region_bandung,region_jabodetabek,region_jawa_tengah,region_jawa_timur,region_kalimantan,region_papua,region_sulawesi,region_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
22,6,3,8,1,388214.0,709924.0,885073.0,887841.0,717763.0,203459.55095915258,0.2834634147471416,499627.0,128.6988619678837,1,2871052.0,3013410.0,24,35513.64,2.2869827286426334,0.9968812018354617,1,1.9459101490553132,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36,16,6,7,2,868612.0,1920841.0,1992708.0,1399488.0,1545412.25,452872.1396356675,0.2930429337774872,530876.0,61.117737263588346,1,6181649.0,7699912.0,42,32546.232558139534,1.611175517750713,1.4238825742824703,1,2.833213344056216,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
32,61,3,10,0,1371265.0,1032704.0,1517250.0,1668843.0,1397515.5,235441.8622659318,0.16847173592416814,297578.0,21.70098412779441,1,5590062.0,6533234.0,30,53833.645161290326,1.2170089537697282,0.9091622704099365,1,4.127134385045092,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,23,4,10,0,670677.0,643922.0,658307.0,999608.0,743128.5,148380.90365424386,0.1996705867884812,328931.0,49.04462207590241,1,2972514.0,3164881.0,40,24380.682926829268,1.4904439984612585,0.6585644987189991,1,3.1780538303479458,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,36,6,11,2,783532.0,727892.0,2067019.0,1746108.0,1331137.75,586834.519863298,0.44085183510369086,962576.0,122.85088547755547,1,5324551.0,12829006.0,66,26061.31343283582,2.228506010595597,1.1837857774056488,1,3.6109179126442243,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,203,5,11,1,1452726.0,1773234.0,629276.0,359632.0,1053717.0,578536.3093782447,0.5490433478611854,-1093094.0,-75.24433375598703,1,4214868.0,5474889.0,55,6422.0,0.2475564920318821,1.7497726849315831,0,5.318119993844216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,37,6,9,2,1221891.0,997349.0,1404088.0,1789910.0,1353309.5,290334.7862231634,0.21453687144231487,568019.0,46.48687976259748,1,5413238.0,5751734.0,54,32543.81818181818,1.4648675987730504,0.7844457070770557,1,3.6375861597263857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20,7,4,5,2,622017.0,674955.0,447579.0,439835.0,546096.5,104122.09123308079,0.19066610248020413,-182182.0,-29.288910110173838,1,2184386.0,1379847.0,20,20944.52380952381,0.7071097620969168,1.0176042888713066,0,2.0794415416798357,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,21,3,5,1,1336341.0,1375048.0,611433.0,678240.0,1000265.5,356475.735398989,0.3563811162126345,-658101.0,-49.246487236416456,1,4001062.0,3919765.0,15,42390.0,0.5075347478414957,0.9014981400416666,0,3.091042453358316,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,37,6,9,2,1302938.0,1203348.0,1208588.0,2216667.0,1482885.25,425498.7440964867,0.28693976428485396,913729.0,70.12835606912992,1,5931541.0,4569330.0,54,40303.03636363636,1.7012822549635862,0.5452273412166369,1,3.6375861597263857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,150,4,10,2,1403660.0,1418088.0,1351978.0,1653792.0,1456879.5,116314.17907009445,0.07983788574833708,250132.0,17.81998489662739,1,5827518.0,4743315.0,40,40336.39024390244,1.1781990095899224,0.817501343880401,1,5.017279836814924,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,84,4,10,1,1163955.0,1199601.0,1116033.0,1731040.0,1302657.25,249098.0208696719,0.19122299505082546,567085.0,48.720526137178844,1,5210629.0,4038778.0,40,42220.48780487805,1.4872039836557396,0.6447178316400363,1,4.442651256490317,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28,38,5,10,0,2328168.0,1457391.0,2999062.0,896951.0,1920393.0,804924.1643710915,0.41914554175686514,-1431217.0,-61.47395720583738,1,7681572.0,5487746.0,50,17587.274509803923,0.38526026246376444,3.3436148199680695,0,3.6635616461296463,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,43,4,4,1,847312.0,383849.0,508233.0,627096.0,591622.5,170850.1723916309,0.2887824117433514,-220216.0,-25.9899541137149,1,2366490.0,2527855.0,16,36888.0,0.7400995853952436,0.8104535661947035,0,3.784189633918261,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,149,4,4,2,1887231.0,1571900.0,1493660.0,1348773.0,1575391.0,197035.55958633457,0.12507089324893603,-538458.0,-28.531642390359206,1,6301564.0,8153863.0,16,79339.58823529411,0.7146831974023331,1.107420516706283,0,5.0106352940962555,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18,5,3,4,0,433383.0,421755.0,240514.0,355415.0,362766.75,76593.16469625407,0.21113612175386545,-77968.0,-17.990553390419098,1,1451067.0,2134941.0,12,27339.615384615383,0.8200925737913721,0.6767112341594076,0,1.791759469228055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,10,6,10,0,407979.0,431987.0,536405.0,718012.0,523595.75,122189.55674151331,0.2333662118944115,310033.0,75.99239176526243,1,2094383.0,1439788.0,60,11770.688524590163,1.759919603902152,0.7470686463894107,1,2.3978952727983707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
38,194,6,4,2,918762.0,723860.0,1458826.0,1114727.0,1054043.75,271502.1120510621,0.25758144484141393,195965.0,21.329245223463747,1,4216175.0,5105869.0,24,44589.08,1.213291131662899,1.3086833738813415,1,5.272999558563747,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,55,5,5,1,642211.0,862825.0,489071.0,519898.0,628501.25,146910.71913304183,0.2337476960197642,-122313.0,-19.04560962051413,1,2514005.0,1972799.0,25,19996.076923076922,0.8095426432393041,0.9407038674819532,0,4.02535169073515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35,23,6,9,2,465246.0,779676.0,952266.0,940104.0,784323.0,196407.92865106033,0.2504171478473286,474858.0,102.06600379154254,1,3137292.0,2631234.0,54,17092.8,2.0206556947169996,1.0129357890873891,1,3.1780538303479458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,43,5,4,2,757378.0,903454.0,540571.0,646540.0,711985.75,134523.8917708951,0.18894183173033324,-110838.0,-14.634436173218656,1,2847943.0,3362198.0,20,30787.619047619046,0.8536545111496358,0.836097014729151,0,3.784189633918261,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,16,5,4,2,617413.0,507878.0,464702.0,1055065.0,661264.5,234075.85450073658,0.35398218791532976,437652.0,70.88480482270376,1,2645058.0,2448691.0,20,50241.19047619047,1.7088452804763092,0.44044827527377434,1,2.833213344056216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,28,4,11,1,757551.0,1033397.0,999185.0,1699316.0,1122362.25,349660.66707264556,0.31153993915301903,941765.0,124.3170426809548,1,4489449.0,2472036.0,44,37762.57777777778,2.2431674657317253,0.5879921168328217,1,3.367295829986474,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,210,5,9,2,944608.0,1035536.0,1309388.0,1242084.0,1132904.0,148326.3173681596,0.1309257601422182,297476.0,31.49200514922592,1,4531616.0,5422390.0,45,27001.82608695652,1.3149186594665094,1.054185502602479,1,5.351858133476067,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,219,5,9,0,1385189.0,1247621.0,765172.0,3510645.0,1727156.75,1055123.3902592566,0.6109019289993549,2125456.0,153.44158811541243,1,6908627.0,7908594.0,45,76318.36956521739,2.53441405150196,0.2179576066627054,1,5.393627546352361,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,12,6,10,0,1195381.0,1458214.0,980718.0,796836.0,1107787.25,246631.73271435997,0.2226345651787922,-398545.0,-33.34041615183778,1,4431149.0,3693883.0,60,13062.88524590164,0.6665952808390958,1.230763631708869,0,2.5649493574615367,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33,31,4,9,1,440884.0,846602.0,734755.0,1367987.0,847557.0,335020.7146797046,0.3952780930128647,927103.0,210.28275011114036,1,3390228.0,2457290.0,36,36972.62162162162,3.1028204633861436,0.5371063196460788,1,3.4657359027997265,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17,63,5,7,1,430000.0,530000.0,300000.0,325000.0,396250.0,91335.57631065784,0.23049987712468856,-105000.0,-24.418604651162788,0,1585000.0,1585000.0,35,9027.777777777777,0.7558121957855912,0.9230740828489759,0,4.1588830833596715,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24,42,3,2,1,325000.0,820000.0,825000.0,400000.0,592500.0,231530.23560649698,0.39076833013754764,75000.0,23.076923076923077,0,2370000.0,2370000.0,6,57142.857142857145,1.2307654437986344,2.0624948437628907,1,3.7612001156935624,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
33,16,3,8,2,756922.0,467603.0,522368.0,858654.0,651386.75,161647.53828217584,0.24815908257602085,101732.0,13.440222374300125,1,2605547.0,2023708.0,24,34346.16,1.1344007250407242,0.6083560917947255,1,2.833213344056216,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,3,4,5,2,709810.0,402159.0,400996.0,367720.0,470171.25,139044.84033105112,0.29573233227478524,-342090.0,-48.194587283921045,1,1880685.0,1333579.0,20,17510.47619047619,0.5180533973128058,1.0904898006912849,0,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,42,6,3,1,175000.0,395000.0,100000.0,440000.0,277500.0,143374.50958939668,0.5166648994212493,265000.0,151.42857142857142,0,1110000.0,1110000.0,18,23157.894736842107,2.514271347020874,0.22727221074497558,1,3.7612001156935624,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
50,208,3,9,2,1361960.0,1695697.0,820212.0,1081250.0,1239779.75,325560.0293389646,0.26259505314469334,-280710.0,-20.610737466592262,1,4959119.0,6405769.0,27,38616.07142857143,0.7938920424299961,0.7585768706803508,0,5.342334251964811,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,15,5,8,2,481959.0,496672.0,318392.0,359556.0,414144.75,76743.14343110725,0.1853051220161725,-122403.0,-25.396973601488927,1,1656579.0,2629015.0,40,8769.658536585366,0.746028716076023,0.8855118938026516,0,2.772588722239781,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,13,4,9,2,546744.0,526866.0,443475.0,486514.0,500899.75,39624.78111217146,0.07910720880210353,-60230.0,-11.01612454823464,1,2003599.0,2263669.0,36,13149.027027027027,0.8898371269970462,0.9115340739751087,0,2.639057329615259,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36,105,4,11,2,1257743.0,847744.0,1078847.0,939614.0,1030987.0,154625.26096501827,0.14997789590462177,-318129.0,-25.293641069757495,1,4123948.0,2489974.0,44,20880.31111111111,0.7470629953313234,1.1481798396151615,0,4.663439094112067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,5,6,6,2,1219460.0,1347887.0,1132714.0,933644.0,1158426.25,150672.3881014285,0.13006644842641343,-285816.0,-23.43791514276811,1,4633705.0,4987447.0,36,25233.62162162162,0.7656202207368665,1.2132170150324801,0,1.791759469228055,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,38,3,7,1,993530.0,825722.0,813091.0,921634.0,888494.25,73750.85980642869,0.08300656960518168,-71896.0,-7.2364196350387004,1,3553977.0,4022632.0,21,41892.454545454544,0.9276348699738609,0.882226694949736,0,3.6635616461296463,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,43,4,4,1,678734.0,1113095.0,1009044.0,713516.0,878597.25,186549.38162772747,0.21232638917060973,34782.0,5.124540688988617,1,3514389.0,3765955.0,16,41971.529411764706,1.0512438580594783,1.4141835443304085,1,3.784189633918261,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,38,6,6,0,863091.0,410392.0,614913.0,971995.0,715097.75,218392.2945748945,0.3054020161228231,108904.0,12.617904716883851,1,2860391.0,2860391.0,36,26270.135135135137,1.1261777423495989,0.6326291466220025,1,3.6635616461296463,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,23,4,10,0,742595.0,782535.0,561909.0,568878.0,663979.25,99622.39418518057,0.15003841488296596,-173717.0,-23.39323588227769,1,2655917.0,2655917.0,40,13875.073170731708,0.7660666095696718,0.9877478338978939,0,3.1780538303479458,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,16,3,7,1,1849416.0,1470314.0,2116648.0,1875959.0,1828084.25,231309.1139821073,0.12653088279826671,26543.0,1.4352098175856596,1,7312337.0,4404515.0,21,85270.86363636363,1.0143515497045825,1.1283012430968677,1,2.833213344056216,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,11,4,6,1,460000.0,350000.0,610000.0,600000.0,505000.0,107354.55276791945,0.2125832728077613,140000.0,30.434782608695656,0,2020000.0,2020000.0,24,24000.0,1.3043449905543683,1.0166649722250463,1,2.4849066497880004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
28,59,5,9,2,1011308.0,848893.0,1161517.0,936733.0,989612.75,114695.3257992125,0.11589919976193971,-74575.0,-7.374113524267583,1,3958451.0,2838436.0,45,20363.760869565216,0.9262579488563831,1.239964600409508,0,4.0943445622221,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,16,6,7,2,976658.0,993029.0,1178423.0,1712913.0,1215255.75,298049.0750995337,0.24525625581243596,736255.0,75.38513993639533,1,4861023.0,7482779.0,42,39835.186046511626,1.7538496035975708,0.6879639024492765,1,2.833213344056216,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
36,28,4,8,2,1204826.0,1401882.0,1326912.0,1026043.0,1239915.75,142104.06169489844,0.11460783661704309,-178783.0,-14.838906198903409,1,4959663.0,2513685.0,32,31092.21212121212,0.8516102311784182,1.2932310895049335,0,3.367295829986474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,6,4,8,1,410000.0,360000.0,400000.0,315000.0,371250.0,37479.160876412374,0.10095396869067307,-95000.0,-23.170731707317074,0,1485000.0,1485000.0,32,9545.454545454546,0.7682908090468072,1.269837238611941,0,1.9459101490553132,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
27,44,3,7,1,2187651.0,1510032.0,1753851.0,1705644.0,1789294.5,247451.55730011076,0.13829560047276218,-482007.0,-22.033084801917674,1,7157178.0,6597641.0,21,77529.27272727272,0.7796687955854039,1.0282626220579312,0,3.8066624897703196,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,39,3,10,2,881096.0,745722.0,414061.0,727092.0,691992.75,171117.56665721815,0.2472823113496755,-154004.0,-17.4786856369794,1,2767971.0,1886065.0,30,23454.58064516129,0.8252122070555228,0.5694746064121096,0,3.6888794541139363,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37,53,4,8,1,424566.0,381870.0,1079291.0,1395431.0,820289.5,432052.7364966573,0.5267076276078839,970865.0,228.67233834079977,1,3281158.0,4490360.0,32,42285.78787878788,3.2867156420541397,0.7734457859644899,1,3.9889840465642745,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,37,6,5,0,806901.0,887303.0,787449.0,1244393.0,931511.5,184479.67715374505,0.19804337053675136,437492.0,54.21879511860811,1,3726046.0,2892925.0,30,40141.709677419356,1.5421860399404141,0.6327971687423758,1,3.6375861597263857,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48,156,3,4,2,2300962.0,1653772.0,1740956.0,2329958.0,2006412.0,310750.5326431477,0.15487872512881087,28996.0,1.2601685729707834,1,8025648.0,7624740.0,12,179227.53846153847,1.0126012456523639,0.7472045645438397,1,5.056245805348308,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,14,4,9,1,1045199.0,802381.0,1293622.0,1205690.0,1086723.0,186771.89217732952,0.1718670647233283,160491.0,15.35506635578488,1,4346892.0,3291073.0,36,32586.216216216217,1.1535495598928436,1.0729299629838822,1,2.70805020110221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21,1,5,5,2,1036131.0,774148.0,779809.0,596096.0,796546.0,156814.358636255,0.19686792556394106,-440035.0,-42.46905072814152,1,3186184.0,2052622.0,25,22926.76923076923,0.5753089374712874,1.3081914520623321,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18,17,4,6,1,623485.0,551861.0,652300.0,908874.0,684130.0,134810.90351117746,0.197054512316632,285389.0,45.77319422279606,1,2736520.0,6612603.0,24,36354.96,1.4577296041931975,0.7177004538577912,1,2.8903717578961645,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,1,3,5,0,529274.0,510295.0,647941.0,500629.0,547034.75,59162.52697601329,0.10815131392660757,-28645.0,-5.412130578868412,1,2188139.0,2806273.0,15,31289.3125,0.9458769070898871,1.294251243433274,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,13,6,4,2,451453.0,483548.0,572802.0,754459.0,565565.5,117772.71992804615,0.20823886875710443,303006.0,67.11795026281806,1,2262262.0,2565589.0,24,30178.36,1.6711758008567872,0.7592211648066166,1,2.639057329615259,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,58,3,5,0,1006333.0,932695.0,419818.0,672050.0,757724.0,231269.20722071928,0.30521562893707904,-334283.0,-33.21793084396517,1,3030896.0,3442241.0,15,42003.125,0.667820027943009,0.6246817577832635,0,4.07753744390572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,3,4,9,2,1097634.0,868966.0,1073950.0,1218517.0,1064766.75,125640.02276220544,0.11799769551613576,120883.0,11.013051709404046,1,4259067.0,4259067.0,36,32932.89189189189,1.1101295057100038,0.8813575179028952,1,1.3862943611198906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
34,27,3,8,1,705754.0,709233.0,795457.0,881911.0,773088.75,72377.73495480153,0.09362150846820826,176157.0,24.96011358065275,1,3092355.0,3081081.0,24,35276.44,1.2495993652188082,0.9019686771469262,1,3.332204510175204,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,33,5,10,1,690900.0,1719198.0,1591809.0,1021186.0,1255773.25,418866.1751140661,0.33355239499970724,330286.0,47.805181647126936,1,5023093.0,2920509.0,50,20023.254901960783,1.478049677160693,1.5587830632391522,1,3.5263605246161616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,27,3,8,1,1140630.0,788431.0,668833.0,734738.0,833158.0,182502.55980259564,0.21904915970631697,-405892.0,-35.584896066209026,1,3332632.0,2545739.0,24,29389.52,0.6441504746057226,0.9103001201787302,0,3.332204510175204,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,39,5,6,1,260000.0,260000.0,205000.0,185000.0,227500.0,33260.336739125174,0.146199282369781,-75000.0,-28.846153846153843,0,910000.0,910000.0,30,5967.741935483871,0.7115357248625966,1.1081021183669277,0,3.6888794541139363,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
37,209,3,5,0,1087504.0,1327738.0,855337.0,1011025.0,1070401.0,170508.70773218593,0.15929423434038825,-76479.0,-7.032525857376156,1,4281604.0,3774555.0,15,63189.0625,0.9296738865568435,0.8460089058045985,0,5.3471075307174685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,12,4,9,2,1507147.0,918879.0,878166.0,399294.0,925871.5,392902.58977035264,0.4243597408175461,-1107853.0,-73.50663206707773,1,3703486.0,2301643.0,36,10791.72972972973,0.2649335035444429,2.199291250829587,0,2.5649493574615367,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21,11,6,7,1,795623.0,1565442.0,864062.0,880470.0,1026399.25,312839.21294922015,0.30479290875282705,84847.0,10.66422162255239,1,4105597.0,3364053.0,42,20476.04651162791,1.1066408253144702,0.9813633839161086,1,2.4849066497880004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50,210,6,5,2,3045001.0,1036905.0,1302358.0,1762877.0,1786785.25,771470.7751834722,0.4317646875490338,-1282124.0,-42.1058646614566,1,7147141.0,5250665.0,30,56867.0,0.5789411632570356,0.738768082646672,0,5.351858133476067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19,14,3,8,2,721112.0,1473475.0,834386.0,1042609.0,1017895.5,287193.1494504178,0.28214404076883903,321497.0,44.58350436547998,1,4071582.0,2993069.0,24,41704.36,1.4458330386499758,0.8002858211603572,1,2.70805020110221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24,57,5,6,0,1068138.0,663806.0,1166329.0,1027282.0,981388.75,190192.87706086025,0.19379973232917155,-40856.0,-3.82497392659001,1,3925555.0,3284313.0,30,33138.12903225807,0.9617493603360612,1.1353531597427389,0,4.060443010546419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20,3,3,11,1,524831.0,470122.0,600028.0,837736.0,608179.25,140329.5045622534,0.23073708049436642,312905.0,59.62014438933676,1,2432717.0,1341235.0,33,24639.29411764706,1.5961984025364306,0.7162486556043245,1,1.3862943611198906,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,8,3,11,2,506476.0,904009.0,666918.0,574886.0,663072.25,150303.44930901454,0.22667733313981175,68410.0,13.507056602879505,1,2652289.0,3582586.0,33,16908.41176470588,1.1350683249189992,1.1600853732994485,1,2.1972245773362196,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24,58,4,4,2,533847.0,742923.0,585952.0,732555.0,648819.25,90881.93025121935,0.14007280186464774,198708.0,37.2219006569298,1,2595277.0,2197270.0,16,43091.470588235294,1.3722164361391258,0.7998733202649354,1,4.07753744390572,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,37,4,11,2,1866082.0,1433360.0,837582.0,1588314.0,1431334.5,376229.34696903965,0.262852147397439,-277768.0,-14.885090794509567,1,5725338.0,7832776.0,44,35295.86666666667,0.8511486359395589,0.5273399797899031,0,3.6375861597263857,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,16,6,7,2,829590.0,871000.0,776877.0,1015931.0,873349.5,88821.22689565823,0.10170181227064105,186341.0,22.46181848865102,1,3493398.0,6181649.0,42,23626.302325581397,1.2246167087154995,0.764693896835615,1,2.833213344056216,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
21,4,5,10,1,881748.0,750437.0,589748.0,729678.0,737902.75,103520.57746017214,0.1402902719364742,-152070.0,-17.24642414839614,1,2951611.0,2542453.0,50,14307.411764705883,0.8275348199997958,0.8082293720937563,0,1.6094379124341003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19,5,3,7,2,386902.0,281193.0,812770.0,838327.0,579798.0,248740.33120203888,0.42901205454665053,451425.0,116.67683289308404,1,2319192.0,1960494.0,21,38105.77272727273,2.1667627286425795,0.9695131261272437,1,1.791759469228055,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,8,3,6,1,315755.0,477281.0,360892.0,312664.0,366648.0,66665.51194208291,0.18182428907857923,-3091.0,-0.9789235324856297,1,1466592.0,5903844.0,18,16456.0,0.9902076286753062,1.1542449586618266,0,2.1972245773362196,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30,33,5,7,1,1176479.0,1687115.0,969517.0,1603026.0,1359034.25,296740.2314899136,0.21834639670774567,426547.0,36.256235767914255,1,5436137.0,3332490.0,35,44528.5,1.3625611995104039,0.6048039115997422,1,3.5263605246161616,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,27,5,11,1,1139750.0,833943.0,626844.0,2550948.0,1287871.25,751716.4795457709,0.5836891533573492,1411198.0,123.81645097609125,1,5151485.0,3868440.0,55,45552.642857142855,2.2381625460297907,0.24572972646650326,1,3.332204510175204,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,45,5,5,1,260000.0,275000.0,275000.0,350000.0,290000.0,35178.11819867572,0.12130385585750249,90000.0,34.61538461538461,0,1160000.0,1160000.0,25,13461.538461538461,1.3461486686589668,0.7857120408227405,1,3.828641396489095,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,6,5,11,0,472048.0,390670.0,486753.0,598267.0,486934.5,73965.22889337936,0.1518997501581411,126219.0,26.738594380232517,1,1947738.0,1654945.0,55,10683.339285714286,1.2673832589413387,0.8136036023989249,1,1.9459101490553132,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,47,5,10,2,820359.0,890390.0,718241.0,701547.0,782634.25,77065.05560036599,0.09846880020950526,-118812.0,-14.482927596332825,1,3130537.0,3877165.0,50,13755.823529411764,0.8551696816031986,1.0237945229692051,0,3.8712010109078907,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,13,4,5,0,486915.0,509136.0,556081.0,679742.0,557968.5,74608.24498170427,0.13371408060079426,192827.0,39.60177854450983,1,2231874.0,1846836.0,20,32368.666666666668,1.3960149183842798,0.8180753608349037,1,2.639057329615259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
49,57,3,4,2,2148011.0,2699329.0,1681845.0,1747565.0,2069187.5,405205.71904496854,0.19582842011416005,-400446.0,-18.642641960399644,1,8276750.0,8139997.0,12,134428.07692307694,0.8135732016394694,0.9623928366653963,0,4.060443010546419,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
