respondent_id,dataset_type,target_week_index,target_date,next_week_income,next_week_direction,lag_1_income,lag_2_income,lag_3_income,lag_4_income,rolling_mean_4w,rolling_std_4w,rolling_min_4w,rolling_max_4w,rolling_range_4w,income_trend_4w_abs,income_trend_4w_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,lag_ratio_1_to_mean,volatility_ratio,is_income_above_recent_avg,income_momentum,income_momentum_pct,rolling_cv,rolling_median_income,rolling_last_vs_median_pct,rolling_cv_4w,rolling_median_4w,trend_slope_4w,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_ramadan_lebaran,target_is_harbolnas,target_is_christmas_year_end,target_is_new_year,seasonal_event_type,usia,gig_type,domisili_code,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,pref_awal_bulan,pref_payday,pref_weekend,pref_ramadan_lebaran,pref_harbolnas,pref_promo_aplikasi,gig_jualan_online,gig_pekerja_harian,gig_freelance_desain,gig_ojek_online,gig_kurir,gig_freelance_it,gig_tutor,gig_content_creator
R0029,synthetic_52w,51,2026-12-17,148905.0,Stable,153227.0,162595.0,167115.0,160644.0,160895.25,5010.978565859167,153227.0,167115.0,13888.0,-9368.0,-0.05761554783357422,-9368.0,-0.05761554783357422,Stable,0,0,1,0.9523401094811687,0.031144353645363474,0,-9368.0,-0.05761554783357422,0.031144353645363474,161619.5,-0.05192752112214182,0.031144353645363474,161619.5,-2677.099999999998,12,3,4,0,0,0,0,0,0,0,0,normal,32,freelance_desain,jawa_timur,3.784189633918261,5,3,15,460955.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
R0029,synthetic_52w,52,2026-12-24,151560.0,Stable,148905.0,153227.0,162595.0,167115.0,157960.5,7240.365374067803,148905.0,167115.0,18210.0,-4322.0,-0.02820651712818237,-4322.0,-0.02820651712818237,Stable,0,0,1,0.9426723769549983,0.04583655644333744,0,-4322.0,-0.02820651712818237,0.04583655644333744,157911.0,-0.05703212569105382,0.04583655644333744,157911.0,-6399.800000000014,12,4,4,0,1,0,0,0,0,1,0,christmas_year_end,32,freelance_desain,jawa_timur,3.784189633918261,5,3,15,460955.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
R0030,synthetic_52w,5,2026-01-29,881765.0,Stable,810861.0,878801.0,867598.0,889736.0,861749.0,30404.942928741042,810861.0,889736.0,78875.0,-67940.0,-0.077309880166272,-67940.0,-0.077309880166272,Stable,0,0,1,0.940948002260519,0.03528282937228943,0,-67940.0,-0.077309880166272,0.03528282937228943,873199.5,-0.07139090207907815,0.03528282937228943,873199.5,-22542.200000000015,1,5,1,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,6,2026-02-05,809047.0,Stable,881765.0,810861.0,878801.0,867598.0,859756.25,28719.88028678915,810861.0,881765.0,70904.0,70904.0,0.08744285395400692,70904.0,0.08744285395400692,Stable,0,0,1,1.0255988252484352,0.03340467753132257,1,70904.0,0.08744285395400692,0.03340467753132257,873199.5,0.009809327650783125,0.03340467753132257,873199.5,-2543.9000000000005,2,1,1,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,7,2026-02-12,726363.0,Down,809047.0,881765.0,810861.0,878801.0,845118.5,35185.95666952939,809047.0,881765.0,72718.0,-72718.0,-0.08246868496708307,-72718.0,-0.08246868496708307,Stable,0,0,1,0.957317819927028,0.04163434674489955,0,-72718.0,-0.08246868496708307,0.04163434674489955,844831.0,-0.042356400274137666,0.04163434674489955,844831.0,-13835.799999999928,2,2,1,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,8,2026-02-19,738503.0,Stable,726363.0,809047.0,881765.0,810861.0,807009.0,55025.51271910149,726363.0,881765.0,155402.0,-82684.0,-0.10219925418424393,-82684.0,-0.10219925418424393,Down,0,1,0,0.9000680289810894,0.06818450936619232,0,-82684.0,-0.10219925418424393,0.06818450936619232,809954.0,-0.10320462643557535,0.06818450936619232,809954.0,-32621.200000000037,2,3,1,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,9,2026-02-26,769145.0,Stable,738503.0,726363.0,809047.0,881765.0,788919.5,62210.413700199744,726363.0,881765.0,155402.0,12140.0,0.016713406382208345,12140.0,0.016713406382208345,Stable,0,0,1,0.9360942402868734,0.07885521108325975,0,12140.0,0.016713406382208345,0.07885521108325975,773775.0,-0.04558431068463054,0.07885521108325975,773775.0,-51246.99999999995,2,4,1,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,10,2026-03-05,829310.0,Stable,769145.0,738503.0,726363.0,809047.0,760764.5,31939.278995462624,726363.0,809047.0,82684.0,30642.0,0.04149204539453462,30642.0,0.04149204539453462,Stable,0,0,1,1.011015892565965,0.041983135379559146,1,30642.0,0.04149204539453462,0.041983135379559146,753824.0,0.02032437279789447,0.041983135379559146,753824.0,-10756.599999999975,3,1,1,1,0,1,0,1,0,0,0,ramadan_lebaran,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,11,2026-03-12,935020.0,Up,829310.0,769145.0,738503.0,726363.0,765830.25,39828.09511748585,726363.0,829310.0,102947.0,60165.0,0.07822322188924065,60165.0,0.07822322188924065,Stable,0,0,1,1.0828901052158753,0.05200642716513986,1,60165.0,0.07822322188924065,0.05200642716513986,753824.0,0.10013743261026446,0.05200642716513986,753824.0,33948.30000000005,3,2,1,0,0,0,0,1,0,0,0,ramadan_lebaran,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,12,2026-03-19,851456.0,Stable,935020.0,829310.0,769145.0,738503.0,817994.5,75046.95265798605,738503.0,935020.0,196517.0,105710.0,0.12746741266836287,105710.0,0.12746741266836287,Up,1,0,0,1.1430639203564328,0.09174505776993128,1,105710.0,0.12746741266836287,0.09174505776993128,799227.5,0.16990468921552374,0.09174505776993128,799227.5,64971.60000000003,3,3,1,0,0,0,0,1,0,0,0,ramadan_lebaran,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,13,2026-03-26,927710.0,Stable,851456.0,935020.0,829310.0,769145.0,846232.75,59454.517849256,769145.0,935020.0,165875.0,-83564.0,-0.08937135034544716,-83564.0,-0.08937135034544716,Stable,0,0,1,1.006172356245962,0.07025787863830134,1,-83564.0,-0.08937135034544716,0.07025787863830134,840383.0,0.01317613516694174,0.07025787863830134,840383.0,35264.30000000003,3,4,1,0,1,1,0,1,0,0,0,ramadan_lebaran,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,14,2026-04-02,956771.0,Stable,927710.0,851456.0,935020.0,829310.0,885874.0,46232.19936364698,829310.0,935020.0,105710.0,76254.0,0.08955718205051112,76254.0,0.08955718205051112,Stable,0,0,1,1.047225677692313,0.05218823372584248,1,76254.0,0.08955718205051112,0.05218823372584248,889583.0,0.0428594071604336,0.05218823372584248,889583.0,21163.599999999915,4,1,2,1,0,1,0,1,0,0,0,ramadan_lebaran,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,15,2026-04-09,922128.0,Stable,956771.0,927710.0,851456.0,935020.0,917739.25,39733.44597046045,851456.0,956771.0,105315.0,29061.0,0.03132552198424077,29061.0,0.03132552198424077,Stable,0,0,1,1.0425303265606216,0.04329491843185355,1,29061.0,0.03132552198424077,0.04329491843185355,931365.0,0.02727824214996269,0.04329491843185355,931365.0,14150.699999999983,4,2,2,0,0,0,0,1,0,0,0,ramadan_lebaran,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,16,2026-04-16,928863.0,Stable,922128.0,956771.0,927710.0,851456.0,914516.25,38710.69879487452,851456.0,956771.0,105315.0,-34643.0,-0.03620824627836755,-34643.0,-0.03620824627836755,Stable,0,0,1,1.0083232528672945,0.042329153576958885,1,-34643.0,-0.03620824627836755,0.042329153576958885,924919.0,-0.00301756153782115,0.042329153576958885,924919.0,24107.699999999903,4,3,2,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,17,2026-04-23,808294.0,Down,928863.0,922128.0,956771.0,927710.0,933868.0,13466.124145425067,922128.0,956771.0,34643.0,6735.0,0.007303758263494873,6735.0,0.007303758263494873,Stable,0,0,1,0.9946405701876496,0.014419729710649757,0,6735.0,0.007303758263494873,0.014419729710649757,928286.5,0.0006210367165740318,0.014419729710649757,928286.5,-3118.3999999999182,4,4,2,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,18,2026-04-30,823538.0,Stable,808294.0,928863.0,922128.0,956771.0,904014.0,56769.73059210339,808294.0,956771.0,148477.0,-120569.0,-0.12980278038849646,-120569.0,-0.12980278038849646,Down,0,1,0,0.8941166840336543,0.06279740202264941,0,-120569.0,-0.12980278038849646,0.06279740202264941,925495.5,-0.12663648823792228,0.06279740202264941,925495.5,-43869.60000000009,4,5,2,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,19,2026-05-07,731410.0,Down,823538.0,808294.0,928863.0,922128.0,870705.75,55105.66373057764,808294.0,928863.0,120569.0,15244.0,0.01885947439916664,15244.0,0.01885947439916664,Stable,0,0,1,0.945828139988739,0.06328850329813217,0,15244.0,0.01885947439916664,0.06328850329813217,872833.0,-0.05647701221195807,0.06328850329813217,872833.0,-41633.90000000001,5,1,2,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,20,2026-05-14,749863.0,Stable,731410.0,823538.0,808294.0,928863.0,823026.25,70378.00791573671,731410.0,928863.0,197453.0,-92128.0,-0.11186854765657443,-92128.0,-0.11186854765657443,Down,0,1,0,0.8886836841473769,0.08551125546206663,0,-92128.0,-0.11186854765657443,0.08551125546206663,815916.0,-0.10357193632677873,0.08551125546206663,815916.0,-57711.49999999997,5,2,2,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,21,2026-05-21,771982.0,Stable,749863.0,731410.0,823538.0,808294.0,778276.25,38579.29980167473,731410.0,823538.0,92128.0,18453.0,0.0252293515265036,18453.0,0.0252293515265036,Stable,0,0,1,0.9634920762389961,0.04957018770863781,0,18453.0,0.0252293515265036,0.04957018770863781,779078.5,-0.03750007220068324,0.04957018770863781,779078.5,-26742.100000000057,5,3,2,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,22,2026-05-28,821750.0,Stable,771982.0,749863.0,731410.0,823538.0,769198.25,34504.93234578935,731410.0,823538.0,92128.0,22119.0,0.029497388189575962,22119.0,0.029497388189575962,Stable,0,0,1,1.0036190279944084,0.04485830843451522,1,22119.0,0.029497388189575962,0.04485830843451522,760922.5,0.014534331682924345,0.04485830843451522,760922.5,-13621.500000000036,5,4,2,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,23,2026-06-04,772831.0,Stable,821750.0,771982.0,749863.0,731410.0,768751.25,33802.51538994547,731410.0,821750.0,90340.0,49768.0,0.06446782437932491,49768.0,0.06446782437932491,Stable,0,0,1,1.068941351314876,0.043970680229717306,1,49768.0,0.06446782437932491,0.043970680229717306,760922.5,0.07993915280465487,0.043970680229717306,760922.5,29313.90000000003,6,1,2,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,24,2026-06-11,782234.0,Stable,772831.0,821750.0,771982.0,749863.0,779106.5,26285.883973151824,749863.0,821750.0,71887.0,-48919.0,-0.05953027076361424,-48919.0,-0.05953027076361424,Stable,0,0,1,0.9919452603719774,0.03373849913092988,0,-48919.0,-0.05953027076361424,0.03373849913092988,772406.5,0.0005495810819820911,0.03373849913092988,772406.5,11867.200000000106,6,2,2,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,25,2026-06-18,753662.0,Stable,782234.0,772831.0,821750.0,771982.0,787199.25,20349.565958209034,771982.0,821750.0,49768.0,9403.0,0.012166955000511109,9403.0,0.012166955000511109,Stable,0,0,1,0.9936925117751318,0.025850591140945615,0,9403.0,0.012166955000511109,0.025850591140945615,777532.5,0.006046692581982103,0.025850591140945615,777532.5,-1816.2999999999738,6,3,2,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,26,2026-06-25,785808.0,Stable,753662.0,782234.0,772831.0,821750.0,782619.25,24827.88844600966,753662.0,821750.0,68088.0,-28572.0,-0.036526154577786185,-28572.0,-0.036526154577786185,Stable,0,0,1,0.9629995684363757,0.03172409629076931,0,-28572.0,-0.036526154577786185,0.03172409629076931,777532.5,-0.030700324423737914,0.03172409629076931,777532.5,-19486.099999999962,6,4,2,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,27,2026-07-02,770950.0,Stable,785808.0,753662.0,782234.0,772831.0,773633.75,12466.874796335287,753662.0,785808.0,32146.0,32146.0,0.042653072597530456,32146.0,0.042653072597530456,Stable,0,0,1,1.0157364515185643,0.016114698714133513,1,32146.0,0.042653072597530456,0.016114698714133513,777532.5,0.010643285007379114,0.016114698714133513,777532.5,1035.8999999999867,7,1,3,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,28,2026-07-09,769314.0,Stable,770950.0,785808.0,753662.0,782234.0,773163.5,12523.632011122014,753662.0,785808.0,32146.0,-14858.0,-0.01890792661820699,-14858.0,-0.01890792661820699,Stable,0,0,1,0.9971370867869473,0.016197908994827113,0,-14858.0,-0.01890792661820699,0.016197908994827113,776592.0,-0.007265076127490368,0.016197908994827113,776592.0,-170.6000000000326,7,2,3,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,29,2026-07-16,721005.0,Stable,769314.0,770950.0,785808.0,753662.0,769933.5,11381.767382528955,753662.0,785808.0,32146.0,-1636.0,-0.0021220572021531875,-1636.0,-0.0021220572021531875,Stable,0,0,1,0.9991953850559822,0.014782792776946262,0,-1636.0,-0.0021220572021531875,0.014782792776946262,770132.0,-0.001062155578524201,0.014782792776946262,770132.0,3209.7999999999965,7,3,3,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,30,2026-07-23,689753.0,Stable,721005.0,769314.0,770950.0,785808.0,761769.25,24396.69548704291,721005.0,785808.0,64803.0,-48309.0,-0.06279490559121503,-48309.0,-0.06279490559121503,Stable,0,0,1,0.9464874041581489,0.032026359014941747,0,-48309.0,-0.06279490559121503,0.032026359014941747,770132.0,-0.06379036321046262,0.032026359014941747,770132.0,-19604.49999999998,7,4,3,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,31,2026-07-30,763375.0,Up,689753.0,721005.0,769314.0,770950.0,737755.5,34214.883490229804,689753.0,770950.0,81197.0,-31252.0,-0.04334505308562354,-31252.0,-0.04334505308562354,Stable,0,0,1,0.9349344057753551,0.04637699548187686,0,-31252.0,-0.04334505308562354,0.04637699548187686,745159.5,-0.07435522193570639,0.04637699548187686,745159.5,-29190.000000000015,7,5,3,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,32,2026-08-06,765589.0,Stable,763375.0,689753.0,721005.0,769314.0,735861.75,32491.428880360127,689753.0,769314.0,79561.0,73622.0,0.10673675939068043,73622.0,0.10673675939068043,Up,1,0,0,1.0373891563191049,0.04415425707391385,1,73622.0,0.10673675939068043,0.04415425707391385,742190.0,0.02854390385211334,0.04415425707391385,742190.0,-4906.900000000037,8,1,3,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,33,2026-08-13,691984.0,Stable,765589.0,763375.0,689753.0,721005.0,734930.5,31559.306309708394,689753.0,765589.0,75836.0,2214.0,0.002900278369084657,2214.0,0.002900278369084657,Stable,0,0,1,1.0417161894900266,0.042941892205737,1,2214.0,0.002900278369084657,0.042941892205737,742190.0,0.031526967488109514,0.042941892205737,742190.0,20737.4000000001,8,2,3,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,34,2026-08-20,688474.0,Stable,691984.0,765589.0,763375.0,689753.0,727675.25,36823.521561462585,689753.0,765589.0,75836.0,-73605.0,-0.09614166347740107,-73605.0,-0.09614166347740107,Stable,0,0,1,0.9509516779634871,0.05060433422940053,0,-73605.0,-0.09614166347740107,0.05060433422940053,727679.5,-0.04905387605394958,0.05060433422940053,727679.5,890.7000000000038,8,3,3,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,35,2026-08-27,732168.0,Stable,688474.0,691984.0,765589.0,763375.0,727355.5,37155.48060851858,688474.0,765589.0,77115.0,-3510.0,-0.005072371615528683,-3510.0,-0.005072371615528683,Stable,0,0,1,0.9465440214585578,0.0510829719559673,0,-3510.0,-0.005072371615528683,0.0510829719559673,727679.5,-0.053877428180950544,0.0510829719559673,727679.5,-29830.80000000002,8,4,3,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,36,2026-09-03,804973.0,Stable,732168.0,688474.0,691984.0,765589.0,719553.75,31640.186159178964,688474.0,765589.0,77115.0,43694.0,0.0634649964995047,43694.0,0.0634649964995047,Stable,0,0,1,1.0175306570218,0.043971956451035056,1,43694.0,0.0634649964995047,0.043971956451035056,712076.0,0.02821608929383942,0.043971956451035056,712076.0,-10377.299999999954,9,1,3,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,37,2026-09-10,765560.0,Stable,804973.0,732168.0,688474.0,691984.0,729399.75,46887.72409903791,688474.0,804973.0,116499.0,72805.0,0.09943756077840059,72805.0,0.09943756077840059,Stable,0,0,1,1.1036101945469545,0.06428261608128863,1,72805.0,0.09943756077840059,0.06428261608128863,712076.0,0.13045938916632493,0.06428261608128863,712076.0,38266.1,9,2,3,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,38,2026-09-17,825286.0,Stable,765560.0,804973.0,732168.0,688474.0,747793.75,42860.53858956394,688474.0,804973.0,116499.0,-39413.0,-0.048961890647263945,-39413.0,-0.048961890647263945,Stable,0,0,1,1.023758222103354,0.05731598932133886,1,-39413.0,-0.048961890647263945,0.05731598932133886,748864.0,0.022295102982651055,0.05731598932133886,748864.0,30406.300000000057,9,3,3,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,39,2026-09-24,877555.0,Stable,825286.0,765560.0,804973.0,732168.0,781996.75,35898.94952066843,732168.0,825286.0,93118.0,59726.0,0.07801609279481686,59726.0,0.07801609279481686,Stable,0,0,1,1.0553573272523191,0.045906775853823474,1,59726.0,0.07801609279481686,0.045906775853823474,785266.5,0.05096295334131788,0.045906775853823474,785266.5,23994.10000000004,9,4,3,0,1,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,40,2026-10-01,906348.0,Stable,877555.0,825286.0,765560.0,804973.0,818343.5,40370.37336029975,765560.0,877555.0,111995.0,52269.0,0.06333440770835808,52269.0,0.06333440770835808,Stable,0,0,1,1.0723553128973347,0.0493318189248155,1,52269.0,0.06333440770835808,0.0493318189248155,815129.5,0.07658353672637293,0.0493318189248155,815129.5,27747.19999999999,10,1,4,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,41,2026-10-08,821974.0,Stable,906348.0,877555.0,825286.0,765560.0,843687.25,53656.00449798233,765560.0,906348.0,140788.0,28793.0,0.03281047911526913,28793.0,0.03281047911526913,Stable,0,0,1,1.0742701160886337,0.06359703136201517,1,28793.0,0.03281047911526913,0.06359703136201517,851420.5,0.06451277600198727,0.06359703136201517,851420.5,47463.30000000005,10,2,4,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,42,2026-10-15,824326.0,Stable,821974.0,906348.0,877555.0,825286.0,857790.75,35664.514782729064,821974.0,906348.0,84374.0,-84374.0,-0.0930922780212457,-84374.0,-0.0930922780212457,Stable,0,0,1,0.9582453529604976,0.04157717343388124,0,-84374.0,-0.0930922780212457,0.04157717343388124,851420.5,-0.03458514329875778,0.04157717343388124,851420.5,1885.6999999999657,10,3,4,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,43,2026-10-22,821548.0,Stable,824326.0,821974.0,906348.0,877555.0,857550.75,35884.992610943926,821974.0,906348.0,84374.0,2352.0,0.002861404375320874,2352.0,0.002861404375320874,Stable,0,0,1,0.9612562288587585,0.04184591128973291,0,2352.0,0.002861404375320874,0.04184591128973291,850940.5,-0.0312765698659307,0.04184591128973291,850940.5,-24406.09999999998,10,4,4,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,44,2026-10-29,900620.0,Stable,821548.0,824326.0,821974.0,906348.0,843549.0,36272.45082703952,821548.0,906348.0,84800.0,-2778.0,-0.0033700259363407194,-2778.0,-0.0033700259363407194,Stable,0,0,1,0.9739185275544159,0.042999814862016934,0,-2778.0,-0.0033700259363407194,0.042999814862016934,823150.0,-0.0019461823482961793,0.042999814862016934,823150.0,-25204.799999999912,10,5,4,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,45,2026-11-05,931013.0,Stable,900620.0,821548.0,824326.0,821974.0,842117.0,33793.28668537584,821548.0,900620.0,79072.0,79072.0,0.09624757165740773,79072.0,0.09624757165740773,Stable,0,0,1,1.0694713442431396,0.04012896864138337,1,79072.0,0.09624757165740773,0.04012896864138337,823150.0,0.09411407398408553,0.04012896864138337,823150.0,23316.0,11,1,4,1,0,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,46,2026-11-12,831372.0,Down,931013.0,900620.0,821548.0,824326.0,869376.75,47676.84812031412,821548.0,931013.0,109465.0,30393.0,0.033746752237347605,30393.0,0.033746752237347605,Stable,0,0,1,1.0708970535501439,0.0548402612794903,1,30393.0,0.033746752237347605,0.0548402612794903,862473.0,0.07946915439671734,0.0548402612794903,862473.0,39913.300000000054,11,2,4,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,47,2026-11-19,792614.0,Stable,831372.0,931013.0,900620.0,821548.0,871138.25,46083.36686037057,821548.0,931013.0,109465.0,-99641.0,-0.1070242843010785,-99641.0,-0.1070242843010785,Down,0,1,0,0.9543513902644041,0.052900176132055464,0,-99641.0,-0.1070242843010785,0.052900176132055464,865996.0,-0.03998170892244306,0.052900176132055464,865996.0,5986.500000000138,11,3,4,0,0,0,0,0,0,0,0,normal,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
R0030,synthetic_52w,48,2026-11-26,831843.0,Stable,792614.0,831372.0,931013.0,900620.0,863904.75,54754.62916217678,792614.0,931013.0,138399.0,-38758.0,-0.046619323239175725,-38758.0,-0.046619323239175725,Stable,0,0,1,0.9174784604437005,0.06338040063117698,0,-38758.0,-0.046619323239175725,0.06338040063117698,865996.0,-0.08473711194970877,0.06338040063117698,865996.0,-42365.90000000011,11,4,4,0,1,1,0,0,0,0,0,payday,26,content_creator,jabodetabek,2.5649493574615367,4,6,24,739240.8333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1
