respondent_id,dataset_type,target_week_index,target_date,next_week_income,next_week_direction,lag_1_income,lag_2_income,lag_3_income,lag_4_income,rolling_mean_4w,rolling_std_4w,rolling_min_4w,rolling_max_4w,rolling_range_4w,income_trend_4w_abs,income_trend_4w_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,lag_ratio_1_to_mean,volatility_ratio,is_income_above_recent_avg,income_momentum,income_momentum_pct,rolling_cv,rolling_median_income,rolling_last_vs_median_pct,rolling_cv_4w,rolling_median_4w,trend_slope_4w,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_ramadan_lebaran,target_is_harbolnas,target_is_christmas_year_end,target_is_new_year,seasonal_event_type,usia,gig_type,domisili_code,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,pref_awal_bulan,pref_payday,pref_weekend,pref_ramadan_lebaran,pref_natal_tahun_baru,pref_harbolnas,pref_promo_aplikasi,gig_jualan_online,gig_pekerja_harian,gig_freelance_desain,gig_ojek_online,gig_kurir,gig_freelance_it,gig_tutor,gig_content_creator
R0095,synthetic_52w,39,2026-09-24,958696.0,Stable,991244.0,966661.0,955269.0,975173.0,972086.75,13122.505903504101,955269.0,991244.0,35975.0,24583.0,0.025430838732502913,24583.0,0.025430838732502913,Stable,0,0,1,1.0197073460779091,0.0134993156768201,1,24583.0,0.025430838732502913,0.0134993156768201,970917.0,0.020935878144063808,0.0134993156768201,970917.0,5960.499999999913,9,4,3,0,1,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,40,2026-10-01,969284.0,Stable,958696.0,991244.0,966661.0,955269.0,967967.5,14059.827603850625,955269.0,991244.0,35975.0,-32548.0,-0.032835507705469086,-32548.0,-0.032835507705469086,Stable,0,0,1,0.9904216825461599,0.014525102964562988,0,-32548.0,-0.032835507705469086,0.014525102964562988,962678.5,-0.004136895131656103,0.014525102964562988,962678.5,3486.400000000058,10,1,4,1,0,1,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,41,2026-10-08,979920.0,Stable,969284.0,958696.0,991244.0,966661.0,971471.25,12063.283370935958,958696.0,991244.0,32548.0,10588.0,0.011044168328646412,10588.0,0.011044168328646412,Stable,0,0,1,0.9977485180338584,0.012417540272999288,0,10588.0,0.011044168328646412,0.012417540272999288,967972.5,0.0013548938632037583,0.012417540272999288,967972.5,-2467.8999999999783,10,2,4,0,0,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,42,2026-10-15,962303.0,Stable,979920.0,969284.0,958696.0,991244.0,974786.0,12107.681693866914,958696.0,991244.0,32548.0,10636.0,0.010973048146879553,10636.0,0.010973048146879553,Stable,0,0,1,1.005266797020064,0.012420861290444174,1,10636.0,0.010973048146879553,0.012420861290444174,974602.0,0.005456586380902153,0.012420861290444174,974602.0,-2338.400000000009,10,3,4,0,0,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,43,2026-10-22,954211.0,Stable,962303.0,979920.0,969284.0,958696.0,967550.75,8092.403517342669,958696.0,979920.0,21224.0,-17617.0,-0.017977998203935017,-17617.0,-0.017977998203935017,Stable,0,0,1,0.9945762534936798,0.00836380264016401,0,-17617.0,-0.017977998203935017,0.00836380264016401,965793.5,-0.003614126622305907,0.00836380264016401,965793.5,2145.700000000019,10,4,4,0,0,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,44,2026-10-29,970060.0,Stable,954211.0,962303.0,979920.0,969284.0,966429.5,9440.094080569324,954211.0,979920.0,25709.0,-8092.0,-0.008408993840817289,-8092.0,-0.008408993840817289,Stable,0,0,1,0.9873570705364437,0.009768011097104677,0,-8092.0,-0.008408993840817289,0.009768011097104677,965793.5,-0.011992729294616292,0.009768011097104677,965793.5,-6283.599999999996,10,5,4,0,1,1,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,45,2026-11-05,945182.0,Stable,970060.0,954211.0,962303.0,979920.0,966623.5,9504.51630805061,954211.0,979920.0,25709.0,15849.0,0.016609533950038304,15849.0,0.016609533950038304,Stable,0,0,1,1.0035551587562273,0.009832697330502113,1,15849.0,0.016609533950038304,0.009832697330502113,966181.5,0.004014256120615019,0.009832697330502113,966181.5,-3767.199999999954,11,1,4,1,0,1,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,46,2026-11-12,967268.0,Stable,945182.0,970060.0,954211.0,962303.0,957939.0,9254.75783043511,945182.0,970060.0,24878.0,-24878.0,-0.025645836340020205,-24878.0,-0.025645836340020205,Stable,0,0,1,0.9866828681158195,0.009661113944035174,0,-24878.0,-0.025645836340020205,0.009661113944035174,958257.0,-0.013644565080140296,0.009661113944035174,958257.0,-3551.399999999974,11,2,4,0,0,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,47,2026-11-19,949508.0,Stable,967268.0,945182.0,970060.0,954211.0,959180.25,10055.161718614972,945182.0,970060.0,24878.0,22086.0,0.02336692827413133,22086.0,0.02336692827413133,Stable,0,0,1,1.0084319396693167,0.010483078356351658,1,22086.0,0.02336692827413133,0.010483078356351658,960739.5,0.006795286339325072,0.010483078356351658,960739.5,1429.2999999999731,11,3,4,0,0,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,48,2026-11-26,988467.0,Stable,949508.0,967268.0,945182.0,970060.0,958004.5,10813.816752192539,945182.0,970060.0,24878.0,-17760.0,-0.018360991989810477,-17760.0,-0.018360991989810477,Stable,0,0,1,0.9911310437477068,0.011287855904844433,0,-17760.0,-0.018360991989810477,0.011287855904844433,958388.0,-0.009265558416841613,0.011287855904844433,958388.0,-3957.0000000000723,11,4,4,0,1,1,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,49,2026-12-03,922991.0,Stable,988467.0,949508.0,967268.0,945182.0,962606.25,17071.020361639195,945182.0,988467.0,43285.0,38959.0,0.041030723279845985,38959.0,0.041030723279845985,Stable,0,0,1,1.0268653460332302,0.017734167383225693,1,38959.0,0.041030723279845985,0.017734167383225693,958388.0,0.031384992299569696,0.017734167383225693,958388.0,11209.49999999999,12,1,4,1,0,1,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,50,2026-12-10,910275.0,Stable,922991.0,988467.0,949508.0,967268.0,957058.5,24022.553824479193,922991.0,988467.0,65476.0,-65476.0,-0.06623994528901825,-65476.0,-0.06623994528901825,Stable,0,0,1,0.9644039523184842,0.025100402770028365,0,-65476.0,-0.06623994528901825,0.025100402770028365,958388.0,-0.03693389316226831,0.025100402770028365,958388.0,-9387.199999999979,12,2,4,0,0,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,51,2026-12-17,883351.0,Stable,910275.0,922991.0,988467.0,949508.0,942810.25,29919.658415287766,910275.0,988467.0,78192.0,-12716.0,-0.01377694907100936,-12716.0,-0.01377694907100936,Stable,0,0,1,0.965491200376746,0.031734549359521455,0,-12716.0,-0.01377694907100936,0.031734549359521455,936249.5,-0.027743138981649658,0.031734549359521455,936249.5,-18317.50000000012,12,3,4,0,0,0,0,0,0,0,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0095,synthetic_52w,52,2026-12-24,888887.0,Stable,883351.0,910275.0,922991.0,988467.0,926271.0,38655.85088961307,883351.0,988467.0,105116.0,-26924.0,-0.02957787481804949,-26924.0,-0.02957787481804949,Stable,0,0,1,0.9536636686239772,0.04173276599355164,0,-26924.0,-0.02957787481804949,0.04173276599355164,916633.0,-0.036308969893076075,0.04173276599355164,916633.0,-32806.40000000001,12,4,4,0,1,0,0,0,0,1,0,normal,33,tutor,jabodetabek,2.5649493574615367,6,8,48,739240.8333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0096,synthetic_52w,5,2026-01-29,529249.0,Stable,528075.0,517432.0,536887.0,558561.0,535238.75,15124.84489796507,517432.0,558561.0,41129.0,10643.0,0.020568886346418465,10643.0,0.020568886346418465,Stable,0,0,1,0.9866157859459914,0.028258127607474363,0,10643.0,0.020568886346418465,0.028258127607474363,532481.0,-0.008274473643191024,0.028258127607474363,532481.0,-11091.300000000008,1,5,1,0,1,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,6,2026-02-05,507072.0,Stable,529249.0,528075.0,517432.0,536887.0,527910.75,6931.723392310169,517432.0,536887.0,19455.0,1174.0,0.0022231690574255553,1174.0,0.0022231690574255553,Stable,0,0,1,1.0025349928941587,0.01313048349992905,1,1174.0,0.0022231690574255553,0.01313048349992905,528662.0,0.0011103502805195002,0.01313048349992905,528662.0,-1227.0999999999738,2,1,1,1,0,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,7,2026-02-12,506494.0,Stable,507072.0,529249.0,528075.0,517432.0,520457.0,8995.026931588365,507072.0,529249.0,22177.0,-22177.0,-0.041902771663243576,-22177.0,-0.041902771663243576,Stable,0,0,1,0.9742822173589749,0.01728293966953728,0,-22177.0,-0.041902771663243576,0.01728293966953728,522753.5,-0.02999788619301449,0.01728293966953728,522753.5,-2990.5999999999663,2,2,1,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,8,2026-02-19,498375.0,Stable,506494.0,507072.0,529249.0,528075.0,517722.5,10949.278754785631,506494.0,529249.0,22755.0,-578.0,-0.001139877571626909,-578.0,-0.001139877571626909,Stable,0,0,1,0.9783117403628392,0.02114893355955291,0,-578.0,-0.001139877571626909,0.02114893355955291,517573.5,-0.021406621475017557,0.02114893355955291,517573.5,-8692.000000000058,2,3,1,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,9,2026-02-26,516292.0,Stable,498375.0,506494.0,507072.0,529249.0,510297.5,11469.26132102674,498375.0,529249.0,30874.0,-8119.0,-0.016029804894036256,-8119.0,-0.016029804894036256,Stable,0,0,1,0.9766361779158236,0.022475636900096,0,-8119.0,-0.016029804894036256,0.022475636900096,506783.0,-0.016590927477835683,0.022475636900096,506783.0,-9320.000000000024,2,4,1,0,1,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,10,2026-03-05,532215.0,Stable,516292.0,498375.0,506494.0,507072.0,507058.25,6343.885574905966,498375.0,516292.0,17917.0,17917.0,0.03595084023074994,17917.0,0.03595084023074994,Stable,0,0,1,1.0182104324305936,0.012511157396425294,1,17917.0,0.03595084023074994,0.012511157396425294,506783.0,0.018763454969878628,0.012511157396425294,506783.0,1954.099999999942,3,1,1,1,0,1,0,1,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,11,2026-03-12,505878.0,Stable,532215.0,516292.0,498375.0,506494.0,513344.0,12607.52558990066,498375.0,532215.0,33840.0,15923.0,0.030841074430748492,15923.0,0.030841074430748492,Stable,0,0,1,1.0367609244483231,0.024559604456077525,1,15923.0,0.030841074430748492,0.024559604456077525,511393.0,0.04071623976081018,0.024559604456077525,511393.0,9508.000000000015,3,2,1,0,0,0,0,1,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,12,2026-03-19,519321.0,Stable,505878.0,532215.0,516292.0,498375.0,513190.0,12693.724807951368,498375.0,532215.0,33840.0,-26337.0,-0.049485640201798145,-26337.0,-0.049485640201798145,Stable,0,0,1,0.985751865780705,0.024734941849902315,0,-26337.0,-0.049485640201798145,0.024734941849902315,511085.0,-0.010188129176164434,0.024734941849902315,511085.0,3843.200000000004,3,3,1,0,0,0,0,1,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,13,2026-03-26,505724.0,Stable,519321.0,505878.0,532215.0,516292.0,518426.5,9393.399344752675,505878.0,532215.0,26337.0,13443.0,0.026573600749587846,13443.0,0.026573600749587846,Stable,0,0,1,1.0017254133421034,0.018119057078973926,1,13443.0,0.026573600749587846,0.018119057078973926,517806.5,0.0029248377530988892,0.018119057078973926,517806.5,-1725.0000000000116,3,4,1,0,1,1,0,1,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,14,2026-04-02,504526.0,Stable,505724.0,519321.0,505878.0,532215.0,515784.5,10975.20574977982,505724.0,532215.0,26491.0,-13597.0,-0.026182264919,-13597.0,-0.026182264919,Stable,0,0,1,0.9804947608933576,0.021278665314253955,0,-13597.0,-0.026182264919,0.021278665314253955,512599.5,-0.01341300567011868,0.021278665314253955,512599.5,-6602.9999999999445,4,1,2,1,0,1,0,1,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,15,2026-04-09,507538.0,Stable,504526.0,505724.0,519321.0,505878.0,508862.25,6060.999850478467,504526.0,519321.0,14795.0,-1198.0,-0.0023688810497425475,-1198.0,-0.0023688810497425475,Stable,0,0,1,0.9914785386418427,0.011910885215946883,0,-1198.0,-0.0023688810497425475,0.011910885215946883,505801.0,-0.0025207542096595302,0.011910885215946883,505801.0,-1765.2999999999881,4,2,2,0,0,0,0,1,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,16,2026-04-16,533524.0,Stable,507538.0,504526.0,505724.0,519321.0,509277.25,5897.072721910423,504526.0,519321.0,14795.0,3012.0,0.005969959922779005,3012.0,0.005969959922779005,Stable,0,0,1,0.9965848661019121,0.011579297370755168,0,3012.0,0.005969959922779005,0.011579297370755168,506631.0,0.0017902576036602576,0.011579297370755168,506631.0,-3654.6999999999416,4,3,2,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,17,2026-04-23,512278.0,Stable,533524.0,507538.0,504526.0,505724.0,512828.0,11996.859339010356,504526.0,533524.0,28998.0,25986.0,0.05120010718409262,25986.0,0.05120010718409262,Stable,0,0,1,1.0403566107934825,0.023393534165471377,1,25986.0,0.05120010718409262,0.023393534165471377,506631.0,0.053082026168947416,0.023393534165471377,506631.0,8641.200000000024,4,4,2,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,18,2026-04-30,523230.0,Stable,512278.0,533524.0,507538.0,504526.0,514466.5,11344.552558386778,504526.0,533524.0,28998.0,-21246.0,-0.03982201363012723,-21246.0,-0.03982201363012723,Stable,0,0,1,0.9957460787048331,0.02205110062246381,0,-21246.0,-0.03982201363012723,0.02205110062246381,509908.0,0.004647897267742417,0.02205110062246381,509908.0,4924.199999999966,4,5,2,0,1,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,19,2026-05-07,503204.0,Stable,523230.0,512278.0,533524.0,507538.0,519142.5,10066.29250270426,507538.0,533524.0,25986.0,10952.0,0.021379016861938244,10952.0,0.021379016861938244,Stable,0,0,1,1.007873560727546,0.019390230048020072,1,10952.0,0.021379016861938244,0.019390230048020072,517754.0,0.010576451364933926,0.019390230048020072,517754.0,2583.0000000000136,5,1,2,1,0,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,20,2026-05-14,489195.0,Stable,503204.0,523230.0,512278.0,533524.0,518059.0,11401.715353401873,503204.0,533524.0,30320.0,-20026.0,-0.03827379928520918,-20026.0,-0.03827379928520918,Stable,0,0,1,0.9713256598186693,0.02200852673807785,0,-20026.0,-0.03827379928520918,0.02200852673807785,517754.0,-0.028102148896966512,0.02200852673807785,517754.0,-8000.800000000057,5,2,2,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,21,2026-05-21,497161.0,Stable,489195.0,503204.0,523230.0,512278.0,506976.75,12476.935348373814,489195.0,523230.0,34035.0,-14009.0,-0.02783960381872958,-14009.0,-0.02783960381872958,Stable,0,0,1,0.9649259063655286,0.02461046852419527,0,-14009.0,-0.02783960381872958,0.02461046852419527,507741.0,-0.036526496776900036,0.02461046852419527,507741.0,-8927.500000000016,5,3,2,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,22,2026-05-28,502188.0,Stable,497161.0,489195.0,503204.0,523230.0,503197.5,12587.79604418502,489195.0,523230.0,34035.0,7966.0,0.016283894970308365,7966.0,0.016283894970308365,Stable,0,0,1,0.9880037162346792,0.02501561721627198,0,7966.0,0.016283894970308365,0.02501561721627198,500182.5,-0.006040795109784928,0.02501561721627198,500182.5,-9221.600000000042,5,4,2,0,1,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,23,2026-06-04,466866.0,Stable,502188.0,497161.0,489195.0,503204.0,497937.0,5541.593408037078,489195.0,503204.0,14009.0,5027.0,0.010111412600747043,5027.0,0.010111412600747043,Stable,0,0,1,1.0085372245886528,0.011129105505389392,1,5027.0,0.010111412600747043,0.011129105505389392,499674.5,0.005030274708835452,0.011129105505389392,499674.5,491.80000000001104,6,1,2,1,0,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,24,2026-06-11,497737.0,Stable,466866.0,502188.0,497161.0,489195.0,488852.5,13512.866285507305,466866.0,502188.0,35322.0,-35322.0,-0.07033620875050778,-35322.0,-0.07033620875050778,Stable,0,0,1,0.9550242660107088,0.027642011210963033,0,-35322.0,-0.07033620875050778,0.027642011210963033,493178.0,-0.053351933784556486,0.027642011210963033,493178.0,-6195.999999999994,6,2,2,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,25,2026-06-18,473211.0,Stable,497737.0,466866.0,502188.0,497161.0,490988.0,14062.057228585012,466866.0,502188.0,35322.0,30871.0,0.06612389850620949,30871.0,0.06612389850620949,Stable,0,0,1,1.0137457534603698,0.02864032772406864,1,30871.0,0.06612389850620949,0.02864032772406864,497449.0,0.0005789538224018944,0.02864032772406864,497449.0,-3359.3999999999814,6,3,2,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,26,2026-06-25,484117.0,Stable,473211.0,497737.0,466866.0,502188.0,485000.5,15210.85951713446,466866.0,502188.0,35322.0,-24526.0,-0.049275018734793674,-24526.0,-0.049275018734793674,Stable,0,0,1,0.9756917776373426,0.031362564610004445,0,-24526.0,-0.049275018734793674,0.031362564610004445,485474.0,-0.025259849137131956,0.031362564610004445,485474.0,-5606.000000000012,6,4,2,0,1,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,27,2026-07-02,511039.0,Stable,484117.0,473211.0,497737.0,466866.0,480482.75,11717.627156873528,466866.0,497737.0,30871.0,10906.0,0.023046801532508755,10906.0,0.023046801532508755,Stable,0,0,1,1.0075637470856134,0.02438719632884537,1,10906.0,0.023046801532508755,0.02438719632884537,478664.0,0.011392124747213076,0.02438719632884537,478664.0,2722.699999999999,7,1,3,1,0,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,28,2026-07-09,540379.0,Stable,511039.0,484117.0,473211.0,497737.0,491526.0,14227.316999350229,473211.0,511039.0,37828.0,26922.0,0.05561052390227982,26922.0,0.05561052390227982,Stable,0,0,1,1.0396988155255267,0.028945197200860643,1,26922.0,0.05561052390227982,0.028945197200860643,490927.0,0.040967394337651016,0.028945197200860643,490927.0,5081.200000000015,7,2,3,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,29,2026-07-16,524665.0,Stable,540379.0,511039.0,484117.0,473211.0,502186.5,25995.770054953173,473211.0,540379.0,67168.0,29340.0,0.05741244797363802,29340.0,0.05741244797363802,Stable,0,0,1,1.076052422755291,0.05176517101704879,1,29340.0,0.05741244797363802,0.05176517101704879,497578.0,0.08601867445907978,0.05176517101704879,497578.0,22842.600000000006,7,3,3,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,30,2026-07-23,499948.0,Stable,524665.0,540379.0,511039.0,484117.0,515050.0,20657.595915304377,484117.0,540379.0,56262.0,-15714.0,-0.02907959043560168,-15714.0,-0.02907959043560168,Stable,0,0,1,1.0186680904766527,0.04010794275372173,1,-15714.0,-0.02907959043560168,0.04010794275372173,517852.0,0.01315626858639148,0.04010794275372173,517852.0,15098.399999999967,7,4,3,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,31,2026-07-30,520588.0,Stable,499948.0,524665.0,540379.0,511039.0,519007.75,15128.696661890606,499948.0,540379.0,40431.0,-24717.0,-0.047110060705402496,-24717.0,-0.047110060705402496,Stable,0,0,1,0.963276559935762,0.029149269277560126,0,-24717.0,-0.047110060705402496,0.029149269277560126,517852.0,-0.034573584730772496,0.029149269277560126,517852.0,-4898.699999999967,7,5,3,0,1,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,32,2026-08-06,528202.0,Stable,520588.0,499948.0,524665.0,540379.0,521395.0,14419.69325263197,499948.0,540379.0,40431.0,20640.0,0.04128429356653092,20640.0,0.04128429356653092,Stable,0,0,1,0.9984522291161212,0.027655986828857143,0,20640.0,0.04128429356653092,0.027655986828857143,522626.5,-0.0039004910772798547,0.027655986828857143,522626.5,-8409.000000000013,8,1,3,1,0,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,33,2026-08-13,514810.0,Stable,528202.0,520588.0,499948.0,524665.0,518350.75,10961.10595184172,499948.0,528202.0,28254.0,7614.0,0.014625769322381615,7614.0,0.014625769322381615,Stable,0,0,1,1.0190049884175918,0.02114611766615891,1,7614.0,0.014625769322381615,0.02114611766615891,522626.5,0.010668230562361457,0.02114611766615891,522626.5,3125.0999999999544,8,2,3,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,34,2026-08-20,504334.0,Stable,514810.0,528202.0,520588.0,499948.0,515887.0,10355.798810328442,499948.0,528202.0,28254.0,-13392.0,-0.02535393656214857,-13392.0,-0.02535393656214857,Stable,0,0,1,0.9979123335148976,0.02007377354019086,0,-13392.0,-0.02535393656214857,0.02007377354019086,517699.0,-0.005580462778564378,0.02007377354019086,517699.0,5219.999999999992,8,3,3,0,0,0,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0096,synthetic_52w,35,2026-08-27,496092.0,Stable,504334.0,514810.0,528202.0,520588.0,516983.5,8711.78964105539,504334.0,528202.0,23868.0,-10476.0,-0.020349255064975428,-10476.0,-0.020349255064975428,Stable,0,0,1,0.9755321011212157,0.016851194750036297,0,-10476.0,-0.020349255064975428,0.016851194750036297,517699.0,-0.0258161595830782,0.016851194750036297,517699.0,-6215.399999999963,8,4,3,0,1,1,0,0,0,0,0,normal,31,ojek_online,jabodetabek,2.1972245773362196,6,10,60,739240.8333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
